"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:105927","urn:lsid:marinespecies.org:taxname:105927","Squatina oculata","Squatina oculata","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","accepted",105927
"urn:lsid:marinespecies.org:taxname:105928","urn:lsid:marinespecies.org:taxname:105928","Squatina squatina","Squatina squatina","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","accepted",105928
"urn:lsid:marinespecies.org:taxname:126275","urn:lsid:marinespecies.org:taxname:126275","Acipenser gueldenstaedtii","Acipenser gueldenstaedtii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",126275
"urn:lsid:marinespecies.org:taxname:126276","urn:lsid:marinespecies.org:taxname:126276","Acipenser naccarii","Acipenser naccarii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",126276
"urn:lsid:marinespecies.org:taxname:126277","urn:lsid:marinespecies.org:taxname:126277","Acipenser nudiventris","Acipenser nudiventris","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",126277
"urn:lsid:marinespecies.org:taxname:126278","urn:lsid:marinespecies.org:taxname:126278","Acipenser stellatus","Acipenser stellatus","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",126278
"urn:lsid:marinespecies.org:taxname:126279","urn:lsid:marinespecies.org:taxname:126279","Acipenser sturio","Acipenser sturio","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",126279
"urn:lsid:marinespecies.org:taxname:126280","urn:lsid:marinespecies.org:taxname:126280","Huso huso","Huso huso","Actinopteri","Acipenseriformes","Acipenseridae","Huso","accepted",126280
"urn:lsid:marinespecies.org:taxname:126281","urn:lsid:marinespecies.org:taxname:126281","Anguilla anguilla","Anguilla anguilla","Actinopteri","Anguilliformes","Anguillidae","Anguilla","accepted",126281
"urn:lsid:marinespecies.org:taxname:126282","urn:lsid:marinespecies.org:taxname:126282","Chlopsis bicolor","Chlopsis bicolor","Actinopteri","Anguilliformes","Chlopsidae","Chlopsis","accepted",126282
"urn:lsid:marinespecies.org:taxname:126283","urn:lsid:marinespecies.org:taxname:126283","Ariosoma balearicum","Ariosoma balearicum","Actinopteri","Anguilliformes","Congridae","Ariosoma","accepted",126283
"urn:lsid:marinespecies.org:taxname:126284","urn:lsid:marinespecies.org:taxname:126284","Bathyuroconger vicinus","Bathyuroconger vicinus","Actinopteri","Anguilliformes","Congridae","Bathyuroconger","accepted",126284
"urn:lsid:marinespecies.org:taxname:126285","urn:lsid:marinespecies.org:taxname:126285","Conger conger","Conger conger","Actinopteri","Anguilliformes","Congridae","Conger","accepted",126285
"urn:lsid:marinespecies.org:taxname:126286","urn:lsid:marinespecies.org:taxname:126286","Gnathophis codoniphorus","Gnathophis codoniphorus","Actinopteri","Anguilliformes","Congridae","Gnathophis","accepted",126286
"urn:lsid:marinespecies.org:taxname:126287","urn:lsid:marinespecies.org:taxname:126287","Gnathophis mystax","Gnathophis mystax","Actinopteri","Anguilliformes","Congridae","Gnathophis","accepted",126287
"urn:lsid:marinespecies.org:taxname:126288","urn:lsid:marinespecies.org:taxname:126288","Heteroconger longissimus","Heteroconger longissimus","Actinopteri","Anguilliformes","Congridae","Heteroconger","accepted",126288
"urn:lsid:marinespecies.org:taxname:126289","urn:lsid:marinespecies.org:taxname:126289","Paraconger macrops","Paraconger macrops","Actinopteri","Anguilliformes","Congridae","Paraconger","accepted",126289
"urn:lsid:marinespecies.org:taxname:126290","urn:lsid:marinespecies.org:taxname:126290","Pseudophichthys splendens","Pseudophichthys splendens","Actinopteri","Anguilliformes","Congridae","Pseudophichthys","accepted",126290
"urn:lsid:marinespecies.org:taxname:126291","urn:lsid:marinespecies.org:taxname:126291","Derichthys serpentinus","Derichthys serpentinus","Actinopteri","Anguilliformes","Derichthyidae","Derichthys","accepted",126291
"urn:lsid:marinespecies.org:taxname:126292","urn:lsid:marinespecies.org:taxname:126292","Nessorhamphus ingolfianus","Nessorhamphus ingolfianus","Actinopteri","Anguilliformes","Derichthyidae","Nessorhamphus","accepted",126292
"urn:lsid:marinespecies.org:taxname:126293","urn:lsid:marinespecies.org:taxname:126293","Panturichthys fowleri","Panturichthys fowleri","Actinopteri","Anguilliformes","Heterenchelyidae","Panturichthys","accepted",126293
"urn:lsid:marinespecies.org:taxname:126294","urn:lsid:marinespecies.org:taxname:126294","Panturichthys mauritanicus","Panturichthys mauritanicus","Actinopteri","Anguilliformes","Heterenchelyidae","Panturichthys","accepted",126294
"urn:lsid:marinespecies.org:taxname:126295","urn:lsid:marinespecies.org:taxname:126295","Cynoponticus ferox","Cynoponticus ferox","Actinopteri","Anguilliformes","Muraenesocidae","Cynoponticus","accepted",126295
"urn:lsid:marinespecies.org:taxname:126296","urn:lsid:marinespecies.org:taxname:126296","Muraenesox cinereus","Muraenesox cinereus","Actinopteri","Anguilliformes","Muraenesocidae","Muraenesox","accepted",126296
"urn:lsid:marinespecies.org:taxname:126297","urn:lsid:marinespecies.org:taxname:126297","Anarchias euryurus","Anarchias euryurus","Actinopteri","Anguilliformes","Muraenidae","Anarchias","accepted",126297
"urn:lsid:marinespecies.org:taxname:126298","urn:lsid:marinespecies.org:taxname:126298","Enchelycore anatina","Enchelycore anatina","Actinopteri","Anguilliformes","Muraenidae","Enchelycore","accepted",126298
"urn:lsid:marinespecies.org:taxname:126299","urn:lsid:marinespecies.org:taxname:126299","Gymnothorax maderensis","Gymnothorax maderensis","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","accepted",126299
"urn:lsid:marinespecies.org:taxname:126300","urn:lsid:marinespecies.org:taxname:126300","Gymnothorax polygonius","Gymnothorax polygonius","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","accepted",126300
"urn:lsid:marinespecies.org:taxname:126301","urn:lsid:marinespecies.org:taxname:126301","Gymnothorax unicolor","Gymnothorax unicolor","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","accepted",126301
"urn:lsid:marinespecies.org:taxname:126302","urn:lsid:marinespecies.org:taxname:126302","Gymnothorax vicinus","Gymnothorax vicinus","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","accepted",126302
"urn:lsid:marinespecies.org:taxname:126303","urn:lsid:marinespecies.org:taxname:126303","Muraena helena","Muraena helena","Actinopteri","Anguilliformes","Muraenidae","Muraena","accepted",126303
"urn:lsid:marinespecies.org:taxname:126304","urn:lsid:marinespecies.org:taxname:126304","Avocettina infans","Avocettina infans","Actinopteri","Anguilliformes","Nemichthyidae","Avocettina","accepted",126304
"urn:lsid:marinespecies.org:taxname:126305","urn:lsid:marinespecies.org:taxname:126305","Nemichthys curvirostris","Nemichthys curvirostris","Actinopteri","Anguilliformes","Nemichthyidae","Nemichthys","accepted",126305
"urn:lsid:marinespecies.org:taxname:126306","urn:lsid:marinespecies.org:taxname:126306","Nemichthys scolopaceus","Nemichthys scolopaceus","Actinopteri","Anguilliformes","Nemichthyidae","Nemichthys","accepted",126306
"urn:lsid:marinespecies.org:taxname:126307","urn:lsid:marinespecies.org:taxname:126307","Facciolella oxyrhynchus","Facciolella oxyrhynchus","Actinopteri","Anguilliformes","Nettastomatidae","Facciolella","accepted",126307
"urn:lsid:marinespecies.org:taxname:126309","urn:lsid:marinespecies.org:taxname:126309","Saurenchelys cancrivora","Saurenchelys cancrivora","Actinopteri","Anguilliformes","Nettastomatidae","Saurenchelys","accepted",126309
"urn:lsid:marinespecies.org:taxname:126310","urn:lsid:marinespecies.org:taxname:126310","Venefica proboscidea","Venefica proboscidea","Actinopteri","Anguilliformes","Nettastomatidae","Venefica","accepted",126310
"urn:lsid:marinespecies.org:taxname:126311","urn:lsid:marinespecies.org:taxname:126311","Apterichtus anguiformis","Apterichtus anguiformis","Actinopteri","Anguilliformes","Ophichthidae","Apterichtus","accepted",126311
"urn:lsid:marinespecies.org:taxname:126312","urn:lsid:marinespecies.org:taxname:126312","Apterichtus caecus","Apterichtus caecus","Actinopteri","Anguilliformes","Ophichthidae","Apterichtus","accepted",126312
"urn:lsid:marinespecies.org:taxname:126313","urn:lsid:marinespecies.org:taxname:126313","Dalophis imberbis","Dalophis imberbis","Actinopteri","Anguilliformes","Ophichthidae","Dalophis","accepted",126313
"urn:lsid:marinespecies.org:taxname:126314","urn:lsid:marinespecies.org:taxname:126314","Echelus myrus","Echelus myrus","Actinopteri","Anguilliformes","Ophichthidae","Echelus","accepted",126314
"urn:lsid:marinespecies.org:taxname:126315","urn:lsid:marinespecies.org:taxname:126315","Ophichthus ophis","Ophichthus ophis","Actinopteri","Anguilliformes","Ophichthidae","Ophichthus","accepted",126315
"urn:lsid:marinespecies.org:taxname:126316","urn:lsid:marinespecies.org:taxname:126316","Ophichthus rufus","Ophichthus rufus","Actinopteri","Anguilliformes","Ophichthidae","Ophichthus","accepted",126316
"urn:lsid:marinespecies.org:taxname:126317","urn:lsid:marinespecies.org:taxname:126317","Ophisurus serpens","Ophisurus serpens","Actinopteri","Anguilliformes","Ophichthidae","Ophisurus","accepted",126317
"urn:lsid:marinespecies.org:taxname:126318","urn:lsid:marinespecies.org:taxname:126318","Pisodonophis semicinctus","Pisodonophis semicinctus","Actinopteri","Anguilliformes","Ophichthidae","Pisodonophis","accepted",126318
"urn:lsid:marinespecies.org:taxname:126319","urn:lsid:marinespecies.org:taxname:126319","Serrivomer beanii","Serrivomer beanii","Actinopteri","Anguilliformes","Serrivomeridae","Serrivomer","accepted",126319
"urn:lsid:marinespecies.org:taxname:126320","urn:lsid:marinespecies.org:taxname:126320","Serrivomer lanceolatoides","Serrivomer lanceolatoides","Actinopteri","Anguilliformes","Serrivomeridae","Serrivomer","accepted",126320
"urn:lsid:marinespecies.org:taxname:126321","urn:lsid:marinespecies.org:taxname:126321","Dysomma brevirostre","Dysomma brevirostre","Actinopteri","Anguilliformes","Synaphobranchidae","Dysomma","accepted",126321
"urn:lsid:marinespecies.org:taxname:126322","urn:lsid:marinespecies.org:taxname:126322","Haptenchelys texis","Haptenchelys texis","Actinopteri","Anguilliformes","Synaphobranchidae","Haptenchelys","accepted",126322
"urn:lsid:marinespecies.org:taxname:126323","urn:lsid:marinespecies.org:taxname:126323","Histiobranchus bathybius","Histiobranchus bathybius","Actinopteri","Anguilliformes","Synaphobranchidae","Histiobranchus","accepted",126323
"urn:lsid:marinespecies.org:taxname:126324","urn:lsid:marinespecies.org:taxname:126324","Ilyophis arx","Ilyophis arx","Actinopteri","Anguilliformes","Synaphobranchidae","Ilyophis","accepted",126324
"urn:lsid:marinespecies.org:taxname:126325","urn:lsid:marinespecies.org:taxname:126325","Ilyophis blachei","Ilyophis blachei","Actinopteri","Anguilliformes","Synaphobranchidae","Ilyophis","accepted",126325
"urn:lsid:marinespecies.org:taxname:126326","urn:lsid:marinespecies.org:taxname:126326","Ilyophis brunneus","Ilyophis brunneus","Actinopteri","Anguilliformes","Synaphobranchidae","Ilyophis","accepted",126326
"urn:lsid:marinespecies.org:taxname:126327","urn:lsid:marinespecies.org:taxname:126327","Simenchelys parasitica","Simenchelys parasitica","Actinopteri","Anguilliformes","Synaphobranchidae","Simenchelys","accepted",126327
"urn:lsid:marinespecies.org:taxname:126328","urn:lsid:marinespecies.org:taxname:126328","Synaphobranchus kaupii","Synaphobranchus kaupii","Actinopteri","Anguilliformes","Synaphobranchidae","Synaphobranchus","accepted",126328
"urn:lsid:marinespecies.org:taxname:126330","urn:lsid:marinespecies.org:taxname:126330","Ijimaia loppei","Ijimaia loppei","Actinopteri","Ateleopodiformes","Ateleopodidae","Ijimaia","accepted",126330
"urn:lsid:marinespecies.org:taxname:126331","urn:lsid:marinespecies.org:taxname:126331","Atherinomorus lacunosus","Atherinomorus lacunosus","Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","accepted",126331
"urn:lsid:marinespecies.org:taxname:126332","urn:lsid:marinespecies.org:taxname:126332","Alepisaurus brevirostris","Alepisaurus brevirostris","Actinopteri","Aulopiformes","Alepisauridae","Alepisaurus","accepted",126332
"urn:lsid:marinespecies.org:taxname:126333","urn:lsid:marinespecies.org:taxname:126333","Alepisaurus ferox","Alepisaurus ferox","Actinopteri","Aulopiformes","Alepisauridae","Alepisaurus","accepted",126333
"urn:lsid:marinespecies.org:taxname:126334","urn:lsid:marinespecies.org:taxname:126334","Anotopterus pharao","Anotopterus pharao","Actinopteri","Aulopiformes","Anotopteridae","Anotopterus","accepted",126334
"urn:lsid:marinespecies.org:taxname:126335","urn:lsid:marinespecies.org:taxname:126335","Aulopus filamentosus","Aulopus filamentosus","Actinopteri","Aulopiformes","Aulopidae","Aulopus","accepted",126335
"urn:lsid:marinespecies.org:taxname:126336","urn:lsid:marinespecies.org:taxname:126336","Chlorophthalmus agassizi","Chlorophthalmus agassizi","Actinopteri","Aulopiformes","Chlorophthalmidae","Chlorophthalmus","accepted",126336
"urn:lsid:marinespecies.org:taxname:126337","urn:lsid:marinespecies.org:taxname:126337","Coccorella atlantica","Coccorella atlantica","Actinopteri","Aulopiformes","Evermannellidae","Coccorella","accepted",126337
"urn:lsid:marinespecies.org:taxname:126338","urn:lsid:marinespecies.org:taxname:126338","Evermannella balbo","Evermannella balbo","Actinopteri","Aulopiformes","Evermannellidae","Evermannella","accepted",126338
"urn:lsid:marinespecies.org:taxname:126339","urn:lsid:marinespecies.org:taxname:126339","Evermannella indica","Evermannella indica","Actinopteri","Aulopiformes","Evermannellidae","Evermannella","accepted",126339
"urn:lsid:marinespecies.org:taxname:126340","urn:lsid:marinespecies.org:taxname:126340","Odontostomops normalops","Odontostomops normalops","Actinopteri","Aulopiformes","Evermannellidae","Odontostomops","accepted",126340
"urn:lsid:marinespecies.org:taxname:126341","urn:lsid:marinespecies.org:taxname:126341","Bathymicrops regis","Bathymicrops regis","Actinopteri","Aulopiformes","Ipnopidae","Bathymicrops","accepted",126341
"urn:lsid:marinespecies.org:taxname:126342","urn:lsid:marinespecies.org:taxname:126342","Bathypterois dubius","Bathypterois dubius","Actinopteri","Aulopiformes","Ipnopidae","Bathypterois","accepted",126342
"urn:lsid:marinespecies.org:taxname:126343","urn:lsid:marinespecies.org:taxname:126343","Bathypterois grallator","Bathypterois grallator","Actinopteri","Aulopiformes","Ipnopidae","Bathypterois","accepted",126343
"urn:lsid:marinespecies.org:taxname:126344","urn:lsid:marinespecies.org:taxname:126344","Bathypterois longipes","Bathypterois longipes","Actinopteri","Aulopiformes","Ipnopidae","Bathypterois","accepted",126344
"urn:lsid:marinespecies.org:taxname:126345","urn:lsid:marinespecies.org:taxname:126345","Bathypterois phenax","Bathypterois phenax","Actinopteri","Aulopiformes","Ipnopidae","Bathypterois","accepted",126345
"urn:lsid:marinespecies.org:taxname:126346","urn:lsid:marinespecies.org:taxname:126346","Bathytyphlops sewelli","Bathytyphlops sewelli","Actinopteri","Aulopiformes","Ipnopidae","Bathytyphlops","accepted",126346
"urn:lsid:marinespecies.org:taxname:126347","urn:lsid:marinespecies.org:taxname:126347","Ahliesaurus berryi","Ahliesaurus berryi","Actinopteri","Aulopiformes","Notosudidae","Ahliesaurus","accepted",126347
"urn:lsid:marinespecies.org:taxname:126348","urn:lsid:marinespecies.org:taxname:126348","Scopelosaurus argenteus","Scopelosaurus argenteus","Actinopteri","Aulopiformes","Notosudidae","Scopelosaurus","accepted",126348
"urn:lsid:marinespecies.org:taxname:126349","urn:lsid:marinespecies.org:taxname:126349","Scopelosaurus lepidus","Scopelosaurus lepidus","Actinopteri","Aulopiformes","Notosudidae","Scopelosaurus","accepted",126349
"urn:lsid:marinespecies.org:taxname:126350","urn:lsid:marinespecies.org:taxname:126350","Scopelosaurus smithii","Scopelosaurus smithii","Actinopteri","Aulopiformes","Notosudidae","Scopelosaurus","accepted",126350
"urn:lsid:marinespecies.org:taxname:126352","urn:lsid:marinespecies.org:taxname:126352","Arctozenus risso","Arctozenus risso","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","accepted",126352
"urn:lsid:marinespecies.org:taxname:126353","urn:lsid:marinespecies.org:taxname:126353","Lestidiops affinis","Lestidiops affinis","Actinopteri","Aulopiformes","Paralepididae","Lestidiops","accepted",126353
"urn:lsid:marinespecies.org:taxname:126354","urn:lsid:marinespecies.org:taxname:126354","Lestidiops jayakari","Lestidiops jayakari","Actinopteri","Aulopiformes","Paralepididae","Lestidiops","accepted",126354
"urn:lsid:marinespecies.org:taxname:126355","urn:lsid:marinespecies.org:taxname:126355","Lestidiops sphyrenoides","Lestidiops sphyrenoides","Actinopteri","Aulopiformes","Paralepididae","Lestidiops","accepted",126355
"urn:lsid:marinespecies.org:taxname:126356","urn:lsid:marinespecies.org:taxname:126356","Macroparalepis affinis","Macroparalepis affinis","Actinopteri","Aulopiformes","Paralepididae","Macroparalepis","accepted",126356
"urn:lsid:marinespecies.org:taxname:126357","urn:lsid:marinespecies.org:taxname:126357","Macroparalepis brevis","Macroparalepis brevis","Actinopteri","Aulopiformes","Paralepididae","Macroparalepis","accepted",126357
